timestamp,well_id,cycle_num,steam_volume_bbl,injection_pressure_psi,steam_quality_frac,soak_duration_days,reservoir_temperature_C,is_synthetic
2026-08-17,BGW-036,9,850.1,200.1,0.91,9.7,58.2,True
2026-08-18,BGW-036,10,870.9,200.1,0.91,17.7,68.5,True
2026-08-19,BGW-036,10,881.5,200.1,0.91,8.3,65.3,True
2026-08-20,BGW-036,10,813.9,200.1,0.91,14.9,62.9,True
2026-08-21,BGW-036,10,812.2,200.1,0.91,8.8,61.1,True
2026-08-22,BGW-036,10,751.9,200.1,0.91,7.9,61.2,True
2026-08-23,BGW-036,10,777.9,200.1,0.91,13.6,63.8,True
2026-08-24,BGW-036,10,919.5,200.1,0.91,16.7,60.7,True
2026-08-25,BGW-036,11,922.0,200.1,0.91,14.2,65.6,True
2026-08-26,BGW-036,11,854.5,200.1,0.91,9.5,60.9,True
2026-07-28,BGW-038,2,1272.9,256.0,0.845,9.3,61.5,True
2026-07-29,BGW-038,2,1169.5,256.0,0.845,7.0,56.0,True
2026-07-30,BGW-038,2,1137.8,256.0,0.845,13.5,66.6,True
2026-07-31,BGW-038,2,1154.4,256.0,0.845,13.1,59.2,True
2026-08-01,BGW-038,2,1249.5,256.0,0.845,12.7,54.9,True
2026-08-02,BGW-038,2,1286.6,256.0,0.845,11.6,54.8,True
2026-08-03,BGW-038,2,1258.3,256.0,0.845,9.8,55.1,True
2026-08-04,BGW-038,3,1309.5,256.0,0.845,13.6,60.3,True
2026-08-05,BGW-038,3,1335.0,256.0,0.845,11.2,54.9,True
2026-08-06,BGW-038,3,1230.9,256.0,0.845,8.7,59.5,True
2026-08-07,BGW-038,3,1142.7,256.0,0.845,11.0,67.4,True
2026-08-08,BGW-038,3,1285.6,256.0,0.845,14.6,63.6,True
2026-08-09,BGW-038,3,1193.7,256.0,0.845,11.1,57.5,True
2026-08-10,BGW-038,3,1214.1,256.0,0.845,15.5,67.2,True
2026-08-11,BGW-038,4,1189.2,256.0,0.845,8.4,53.7,True
2026-08-12,BGW-038,4,1304.6,256.0,0.845,12.9,62.0,True
2026-08-13,BGW-038,4,1192.8,256.0,0.845,12.8,60.2,True
2026-08-14,BGW-038,4,1215.6,256.0,0.845,13.5,61.1,True
2026-08-15,BGW-038,4,1295.0,256.0,0.845,9.8,56.3,True
2026-08-16,BGW-038,4,1283.2,256.0,0.845,11.2,53.9,True
2026-08-17,BGW-038,4,1233.5,256.0,0.845,13.7,65.4,True
2026-08-18,BGW-038,5,1275.2,256.0,0.845,12.1,60.8,True
2026-08-19,BGW-038,5,1266.9,256.0,0.845,12.4,65.6,True
2026-08-20,BGW-038,5,1325.6,256.0,0.845,8.9,58.0,True
2026-08-21,BGW-038,5,1121.6,256.0,0.845,12.2,58.8,True
2026-08-22,BGW-038,5,1264.3,256.0,0.845,10.6,63.4,True
2026-08-23,BGW-038,5,1294.8,256.0,0.845,17.0,63.4,True
2026-08-24,BGW-038,5,1248.5,256.0,0.845,12.0,63.4,True
2026-08-25,BGW-038,6,1300.7,256.0,0.845,12.5,53.9,True
2026-08-26,BGW-038,6,1213.4,256.0,0.845,11.3,59.4,True
2026-07-28,BGW-039,6,835.7,249.1,0.871,14.3,58.8,True
2026-07-29,BGW-039,6,819.7,249.1,0.871,9.9,55.3,True
2026-07-30,BGW-039,6,726.7,249.1,0.871,16.1,62.4,True
2026-07-31,BGW-039,6,756.4,249.1,0.871,10.5,57.1,True
2026-08-01,BGW-039,6,737.0,249.1,0.871,13.2,59.3,True
2026-08-02,BGW-039,6,800.6,249.1,0.871,10.7,56.3,True
2026-08-03,BGW-039,6,712.2,249.1,0.871,15.4,66.6,True
2026-08-04,BGW-039,7,730.5,249.1,0.871,11.6,66.8,True
2026-08-05,BGW-039,7,825.8,249.1,0.871,10.4,68.8,True
2026-08-06,BGW-039,7,775.6,249.1,0.871,13.8,57.0,True
2026-08-07,BGW-039,7,878.4,249.1,0.871,10.5,56.3,True
2026-08-08,BGW-039,7,876.8,249.1,0.871,11.5,68.6,True
2026-08-09,BGW-039,7,859.3,249.1,0.871,9.2,64.1,True
2026-08-10,BGW-039,7,877.3,249.1,0.871,14.0,58.3,True
2026-08-11,BGW-039,8,889.9,249.1,0.871,11.5,65.5,True
2026-08-12,BGW-039,8,854.7,249.1,0.871,13.0,65.2,True
2026-08-13,BGW-039,8,808.9,249.1,0.871,12.6,64.4,True
2026-08-14,BGW-039,8,761.2,249.1,0.871,13.6,62.9,True
2026-08-15,BGW-039,8,831.6,249.1,0.871,13.0,67.6,True
2026-08-16,BGW-039,8,796.6,249.1,0.871,8.6,58.7,True
2026-08-17,BGW-039,8,880.9,249.1,0.871,10.7,66.9,True
2026-08-18,BGW-039,9,842.3,249.1,0.871,11.8,58.8,True
2026-08-19,BGW-039,9,814.2,249.1,0.871,8.6,55.3,True
2026-08-20,BGW-039,9,794.5,249.1,0.871,7.2,59.5,True
2026-08-21,BGW-039,9,875.8,249.1,0.871,9.5,56.3,True
2026-08-22,BGW-039,9,874.1,249.1,0.871,11.2,64.7,True
2026-08-23,BGW-039,9,799.7,249.1,0.871,16.0,55.5,True
2026-08-24,BGW-039,9,847.7,249.1,0.871,10.0,59.2,True
2026-08-25,BGW-039,10,789.5,249.1,0.871,11.7,57.6,True
2026-08-26,BGW-039,10,862.7,249.1,0.871,16.1,61.7,True
2026-07-28,BGW-040,4,1138.6,259.3,0.817,13.5,59.8,True
2026-07-29,BGW-040,4,1136.3,259.3,0.817,13.9,57.9,True
2026-07-30,BGW-040,4,1070.0,259.3,0.817,12.1,62.8,True
2026-07-31,BGW-040,4,1123.3,259.3,0.817,12.3,49.9,True
2026-08-01,BGW-040,4,1022.9,259.3,0.817,6.3,54.0,True
2026-08-02,BGW-040,4,1026.7,259.3,0.817,11.5,53.1,True
2026-08-03,BGW-040,4,1117.0,259.3,0.817,12.2,60.9,True
2026-08-04,BGW-040,5,1168.4,259.3,0.817,11.4,53.0,True
2026-08-05,BGW-040,5,1106.7,259.3,0.817,10.9,61.4,True
2026-08-06,BGW-040,5,1179.9,259.3,0.817,8.6,49.4,True
2026-08-07,BGW-040,5,1080.1,259.3,0.817,11.2,50.0,True
2026-08-08,BGW-040,5,1186.5,259.3,0.817,13.4,61.1,True
2026-08-09,BGW-040,5,1051.8,259.3,0.817,14.5,57.4,True
2026-08-10,BGW-040,5,1112.8,259.3,0.817,9.3,55.0,True
2026-08-11,BGW-040,6,1080.8,259.3,0.817,13.8,63.0,True
2026-08-12,BGW-040,6,1054.1,259.3,0.817,10.6,62.1,True
2026-08-13,BGW-040,6,1119.0,259.3,0.817,13.3,51.0,True
2026-08-14,BGW-040,6,1010.9,259.3,0.817,8.3,52.6,True
2026-08-15,BGW-040,6,1066.7,259.3,0.817,12.2,57.4,True
2026-08-16,BGW-040,6,1188.2,259.3,0.817,12.6,50.3,True
2026-08-17,BGW-040,6,1084.4,259.3,0.817,13.1,61.9,True
2026-08-18,BGW-040,7,1064.3,259.3,0.817,14.4,62.8,True
2026-08-19,BGW-040,7,1080.1,259.3,0.817,12.7,59.8,True
2026-08-20,BGW-040,7,1138.0,259.3,0.817,14.5,53.2,True
2026-08-21,BGW-040,7,1157.6,259.3,0.817,13.0,53.9,True
2026-08-22,BGW-040,7,1143.9,259.3,0.817,13.3,60.2,True
2026-08-23,BGW-040,7,1109.2,259.3,0.817,11.8,63.0,True
2026-08-24,BGW-040,7,1115.4,259.3,0.817,12.6,58.5,True
2026-08-25,BGW-040,8,1050.1,259.3,0.817,10.2,63.6,True
2026-08-26,BGW-040,8,1054.6,259.3,0.817,14.0,62.9,True
2026-07-28,BGW-043,6,1081.6,218.2,0.811,11.3,69.0,True
2026-07-29,BGW-043,6,1068.6,218.2,0.811,11.9,62.4,True
2026-07-30,BGW-043,6,1114.0,218.2,0.811,14.7,68.0,True
2026-07-31,BGW-043,6,1135.5,218.2,0.811,14.6,62.0,True
2026-08-01,BGW-043,6,1100.8,218.2,0.811,11.5,66.9,True
2026-08-02,BGW-043,6,1088.6,218.2,0.811,13.3,55.0,True
2026-08-03,BGW-043,6,1153.3,218.2,0.811,13.3,54.9,True
2026-08-04,BGW-043,7,1142.4,218.2,0.811,14.4,66.7,True
2026-08-05,BGW-043,7,1002.3,218.2,0.811,10.3,62.9,True
2026-08-06,BGW-043,7,1196.8,218.2,0.811,8.6,64.4,True
2026-08-07,BGW-043,7,1083.0,218.2,0.811,12.5,63.5,True
2026-08-08,BGW-043,7,1008.8,218.2,0.811,13.9,57.0,True
2026-08-09,BGW-043,7,1137.0,218.2,0.811,12.7,61.2,True
2026-08-10,BGW-043,7,1164.2,218.2,0.811,9.9,66.2,True
2026-08-11,BGW-043,8,1043.1,218.2,0.811,16.0,62.9,True
2026-08-12,BGW-043,8,1031.8,218.2,0.811,11.6,56.1,True
2026-08-13,BGW-043,8,1020.6,218.2,0.811,16.4,61.3,True
2026-08-14,BGW-043,8,1106.4,218.2,0.811,10.2,61.9,True
2026-08-15,BGW-043,8,1112.5,218.2,0.811,15.5,64.6,True
2026-08-16,BGW-043,8,1183.4,218.2,0.811,9.3,68.7,True
2026-08-17,BGW-043,8,1063.7,218.2,0.811,12.3,65.5,True
2026-08-18,BGW-043,9,1059.4,218.2,0.811,6.0,69.1,True
2026-08-19,BGW-043,9,1039.0,218.2,0.811,12.0,59.7,True
2026-08-20,BGW-043,9,1041.3,218.2,0.811,13.7,54.5,True
2026-08-21,BGW-043,9,1014.7,218.2,0.811,15.4,58.8,True
2026-08-22,BGW-043,9,1069.1,218.2,0.811,13.8,61.2,True
2026-08-23,BGW-043,9,1058.4,218.2,0.811,12.0,62.1,True
2026-08-24,BGW-043,9,1041.1,218.2,0.811,11.6,56.0,True
2026-08-25,BGW-043,10,1017.5,218.2,0.811,13.2,67.5,True
2026-08-26,BGW-043,10,1018.6,218.2,0.811,10.3,62.2,True
2026-07-28,BGW-045,6,1152.1,250.9,0.825,12.8,54.4,True
2026-07-29,BGW-045,6,1192.6,250.9,0.825,11.0,59.3,True
2026-07-30,BGW-045,6,1087.4,250.9,0.825,12.9,51.8,True
2026-07-31,BGW-045,6,1174.1,250.9,0.825,12.7,64.4,True
2026-08-01,BGW-045,6,1283.9,250.9,0.825,13.0,64.6,True
2026-08-02,BGW-045,6,1171.0,250.9,0.825,12.6,58.2,True
2026-08-03,BGW-045,6,1188.3,250.9,0.825,10.7,60.7,True
2026-08-04,BGW-045,7,1156.0,250.9,0.825,13.1,49.8,True
2026-08-05,BGW-045,7,1121.8,250.9,0.825,10.0,53.1,True
2026-08-06,BGW-045,7,1203.2,250.9,0.825,10.1,62.9,True
2026-08-07,BGW-045,7,1194.2,250.9,0.825,11.7,64.0,True
2026-08-08,BGW-045,7,1250.4,250.9,0.825,10.6,63.4,True
2026-08-09,BGW-045,7,1210.3,250.9,0.825,11.4,58.2,True
2026-08-10,BGW-045,7,1102.9,250.9,0.825,12.4,51.7,True
2026-08-11,BGW-045,8,1173.4,250.9,0.825,13.4,58.0,True
2026-08-12,BGW-045,8,1188.2,250.9,0.825,8.7,52.6,True
2026-08-13,BGW-045,8,1099.7,250.9,0.825,12.0,51.4,True
2026-08-14,BGW-045,8,1177.0,250.9,0.825,13.4,64.1,True
2026-08-15,BGW-045,8,1192.6,250.9,0.825,10.9,57.3,True
2026-08-16,BGW-045,8,1169.7,250.9,0.825,10.9,51.4,True
2026-08-17,BGW-045,8,1161.8,250.9,0.825,10.5,61.2,True
2026-08-18,BGW-045,9,1150.5,250.9,0.825,10.3,53.3,True
2026-08-19,BGW-045,9,1270.1,250.9,0.825,15.9,64.4,True
2026-08-20,BGW-045,9,1101.8,250.9,0.825,13.5,57.4,True
2026-08-21,BGW-045,9,1204.5,250.9,0.825,13.3,50.7,True
2026-08-22,BGW-045,9,1216.9,250.9,0.825,12.0,60.4,True
2026-08-23,BGW-045,9,1145.8,250.9,0.825,10.2,55.0,True
2026-08-24,BGW-045,9,1141.6,250.9,0.825,9.5,59.9,True
2026-08-25,BGW-045,10,1208.2,250.9,0.825,11.3,53.0,True
2026-08-26,BGW-045,10,1098.6,250.9,0.825,11.2,59.1,True
2026-07-28,BGW-046,6,881.7,218.6,0.835,11.9,66.5,True
2026-07-29,BGW-046,6,802.1,218.6,0.835,13.6,58.2,True
2026-07-30,BGW-046,6,796.7,218.6,0.835,13.1,62.9,True
2026-07-31,BGW-046,6,783.5,218.6,0.835,13.0,67.0,True
2026-08-01,BGW-046,6,810.4,218.6,0.835,10.9,66.8,True
2026-08-02,BGW-046,6,889.0,218.6,0.835,13.8,62.8,True
2026-08-03,BGW-046,6,758.1,218.6,0.835,13.2,58.7,True
2026-08-04,BGW-046,7,763.4,218.6,0.835,12.4,66.6,True
2026-08-05,BGW-046,7,838.0,218.6,0.835,11.7,69.8,True
2026-08-06,BGW-046,7,763.3,218.6,0.835,13.6,63.7,True
2026-08-07,BGW-046,7,794.2,218.6,0.835,11.5,68.4,True
2026-08-08,BGW-046,7,780.3,218.6,0.835,12.5,57.6,True
2026-08-09,BGW-046,7,796.0,218.6,0.835,12.5,69.6,True
2026-08-10,BGW-046,7,886.4,218.6,0.835,11.0,64.7,True
2026-08-11,BGW-046,8,792.0,218.6,0.835,11.6,64.5,True
2026-08-12,BGW-046,8,710.1,218.6,0.835,12.1,64.3,True
2026-08-13,BGW-046,8,789.0,218.6,0.835,10.6,69.0,True
2026-08-14,BGW-046,8,777.5,218.6,0.835,10.7,68.4,True
2026-08-15,BGW-046,8,832.6,218.6,0.835,11.2,67.7,True
2026-08-16,BGW-046,8,791.5,218.6,0.835,12.5,61.6,True
2026-08-17,BGW-046,8,848.1,218.6,0.835,9.8,68.1,True
2026-08-18,BGW-046,9,820.6,218.6,0.835,13.6,65.1,True
2026-08-19,BGW-046,9,901.7,218.6,0.835,12.4,59.3,True
2026-08-20,BGW-046,9,911.0,218.6,0.835,11.7,63.7,True
2026-08-21,BGW-046,9,900.8,218.6,0.835,9.5,65.4,True
2026-08-22,BGW-046,9,712.6,218.6,0.835,11.9,69.7,True
2026-08-23,BGW-046,9,795.4,218.6,0.835,10.9,68.4,True
2026-08-24,BGW-046,9,839.9,218.6,0.835,10.0,58.5,True
2026-08-25,BGW-046,10,877.9,218.6,0.835,13.8,60.6,True
2026-08-26,BGW-046,10,781.6,218.6,0.835,17.3,69.5,True
2026-07-28,BGW-047,5,996.6,239.8,0.798,10.1,59.9,True
2026-07-29,BGW-047,5,882.7,239.8,0.798,10.1,67.5,True
2026-07-30,BGW-047,5,1032.9,239.8,0.798,12.5,55.3,True
2026-07-31,BGW-047,5,982.0,239.8,0.798,9.6,60.4,True
2026-08-01,BGW-047,5,965.8,239.8,0.798,12.1,62.3,True
2026-08-02,BGW-047,5,937.8,239.8,0.798,11.9,53.6,True
2026-08-03,BGW-047,5,953.4,239.8,0.798,13.7,59.7,True
2026-08-04,BGW-047,6,1008.0,239.8,0.798,15.7,56.8,True
2026-08-05,BGW-047,6,1019.6,239.8,0.798,13.8,55.0,True
2026-08-06,BGW-047,6,1016.8,239.8,0.798,13.4,56.3,True
2026-08-07,BGW-047,6,967.3,239.8,0.798,14.8,64.8,True
2026-08-08,BGW-047,6,958.2,239.8,0.798,15.4,56.6,True
2026-08-09,BGW-047,6,1006.8,239.8,0.798,15.3,56.0,True
2026-08-10,BGW-047,6,1030.6,239.8,0.798,8.5,61.1,True
2026-08-11,BGW-047,7,993.8,239.8,0.798,14.5,58.8,True
2026-08-12,BGW-047,7,944.1,239.8,0.798,10.2,56.2,True
2026-08-13,BGW-047,7,1010.2,239.8,0.798,14.2,52.7,True
2026-08-14,BGW-047,7,1097.4,239.8,0.798,9.1,65.9,True
2026-08-15,BGW-047,7,1035.7,239.8,0.798,11.1,63.5,True
2026-08-16,BGW-047,7,1023.6,239.8,0.798,12.5,52.8,True
2026-08-17,BGW-047,7,977.8,239.8,0.798,9.1,58.1,True
2026-08-18,BGW-047,8,882.4,239.8,0.798,12.2,56.1,True
2026-08-19,BGW-047,8,979.8,239.8,0.798,12.9,56.4,True
2026-08-20,BGW-047,8,1000.8,239.8,0.798,6.6,53.4,True
2026-08-21,BGW-047,8,923.6,239.8,0.798,9.8,56.7,True
2026-08-22,BGW-047,8,948.3,239.8,0.798,10.0,60.0,True
2026-08-23,BGW-047,8,965.3,239.8,0.798,13.3,66.4,True
2026-08-24,BGW-047,8,1004.5,239.8,0.798,11.1,59.2,True
2026-08-25,BGW-047,9,1002.7,239.8,0.798,13.3,58.6,True
2026-08-26,BGW-047,9,906.6,239.8,0.798,11.1,61.0,True
2026-07-28,BGW-051,4,1039.7,219.5,0.883,11.2,56.5,True
2026-07-29,BGW-051,4,1039.1,219.5,0.883,13.8,58.7,True
2026-07-30,BGW-051,4,1083.0,219.5,0.883,10.2,61.4,True
2026-07-31,BGW-051,4,1133.2,219.5,0.883,8.6,60.9,True
2026-08-01,BGW-051,4,1049.9,219.5,0.883,11.1,70.5,True
2026-08-02,BGW-051,4,984.2,219.5,0.883,14.3,68.7,True
2026-08-03,BGW-051,4,1083.5,219.5,0.883,14.4,57.3,True
2026-08-04,BGW-051,5,1056.1,219.5,0.883,10.6,62.0,True
2026-08-05,BGW-051,5,1049.8,219.5,0.883,12.1,67.1,True
2026-08-06,BGW-051,5,935.4,219.5,0.883,12.0,60.2,True
2026-08-07,BGW-051,5,1026.5,219.5,0.883,11.7,66.7,True
2026-08-08,BGW-051,5,930.3,219.5,0.883,10.4,69.1,True
2026-08-09,BGW-051,5,1032.6,219.5,0.883,13.6,67.9,True
2026-08-10,BGW-051,5,1089.9,219.5,0.883,7.4,67.0,True
2026-08-11,BGW-051,6,921.3,219.5,0.883,10.5,62.6,True
2026-08-12,BGW-051,6,1064.4,219.5,0.883,11.6,66.3,True
2026-08-13,BGW-051,6,1010.2,219.5,0.883,13.6,60.0,True
2026-08-14,BGW-051,6,1035.9,219.5,0.883,11.6,70.2,True
2026-08-15,BGW-051,6,999.5,219.5,0.883,14.2,67.6,True
2026-08-16,BGW-051,6,1065.6,219.5,0.883,12.4,65.9,True
2026-08-17,BGW-051,6,1073.4,219.5,0.883,13.5,58.7,True
2026-08-18,BGW-051,7,1071.6,219.5,0.883,13.1,66.9,True
2026-08-19,BGW-051,7,1112.2,219.5,0.883,15.6,60.9,True
2026-08-20,BGW-051,7,1120.4,219.5,0.883,9.3,63.3,True
2026-08-21,BGW-051,7,979.4,219.5,0.883,12.0,61.8,True
2026-08-22,BGW-051,7,971.3,219.5,0.883,13.1,61.2,True
2026-08-23,BGW-051,7,1045.6,219.5,0.883,11.1,70.7,True
2026-08-24,BGW-051,7,1112.5,219.5,0.883,9.4,56.4,True
2026-08-25,BGW-051,8,1042.2,219.5,0.883,10.6,63.7,True
2026-08-26,BGW-051,8,1070.0,219.5,0.883,11.9,62.6,True
