well_id,cycle_num,day_count_in_cycle,phase,temperature_C,viscosity_cP,spm,stroke_length_in,vfd_frequency_hz,water_cut_frac,cum_production_this_cycle_bbl,lagged_bopd,bopd,is_synthetic,data_source
BGW-040,4,37.71,production,47.948,41355.41,3.02,126.3,35.9,0.21,346.9,0.0,0.0,True,physics_chained_synthetic
BGW-040,4,38.42,production,47.948,41355.41,3.02,126.3,35.9,0.21,347.0,0.0,0.14,True,physics_chained_synthetic
BGW-040,4,39.25,production,47.948,41355.41,3.02,126.3,35.9,0.21,347.5,0.14,0.6,True,physics_chained_synthetic
BGW-040,4,39.34,production,47.948,41355.41,3.02,126.3,35.9,0.21,347.5,0.6,0.0,True,physics_chained_synthetic
BGW-041,2,1.55,production,106.219,380.69,3.58,113.8,39.4,0.324,21.2,13.72,13.72,True,physics_chained_synthetic
BGW-041,2,2.5,production,102.624,487.44,3.58,113.8,39.4,0.324,32.1,13.72,11.34,True,physics_chained_synthetic
BGW-041,2,2.75,production,101.673,520.77,3.58,113.8,39.4,0.324,35.3,11.34,13.0,True,physics_chained_synthetic
BGW-041,2,4.05,production,96.279,762.87,3.58,113.8,39.4,0.324,46.6,13.0,8.68,True,physics_chained_synthetic
BGW-041,2,5.06,production,91.883,1049.99,3.58,113.8,39.4,0.324,50.7,8.68,4.12,True,physics_chained_synthetic
BGW-041,2,5.89,production,88.161,1384.47,3.58,113.8,39.4,0.324,54.4,4.12,4.45,True,physics_chained_synthetic
BGW-041,2,7.18,production,82.242,2175.03,3.58,113.8,39.4,0.324,56.9,4.45,1.88,True,physics_chained_synthetic
BGW-041,2,11.67,production,61.861,11642.1,3.58,113.8,39.4,0.324,58.6,1.88,0.39,True,physics_chained_synthetic
BGW-041,2,11.86,production,61.241,12291.6,3.58,113.8,39.4,0.324,58.6,0.39,0.04,True,physics_chained_synthetic
BGW-041,2,12.46,production,59.381,14480.26,3.58,113.8,39.4,0.324,58.8,0.04,0.37,True,physics_chained_synthetic
BGW-041,2,12.98,production,57.866,16571.48,3.58,113.8,39.4,0.324,58.9,0.37,0.21,True,physics_chained_synthetic
BGW-041,2,14.13,production,54.896,21665.56,3.58,113.8,39.4,0.324,59.6,0.21,0.54,True,physics_chained_synthetic
BGW-041,2,16.14,production,50.99,31053.45,3.58,113.8,39.4,0.324,60.1,0.54,0.28,True,physics_chained_synthetic
BGW-041,2,18.64,production,48.247,40195.93,3.58,113.8,39.4,0.324,60.1,0.28,0.0,True,physics_chained_synthetic
BGW-041,2,24.6,production,46.595,47056.59,3.58,113.8,39.4,0.324,61.1,0.0,0.17,True,physics_chained_synthetic
BGW-041,2,27.15,production,46.543,47287.95,3.58,113.8,39.4,0.324,61.1,0.17,0.0,True,physics_chained_synthetic
BGW-041,2,31.41,production,46.534,47332.84,3.58,113.8,39.4,0.324,61.5,0.0,0.08,True,physics_chained_synthetic
BGW-041,2,34.52,production,46.533,47333.88,3.58,113.8,39.4,0.324,62.6,0.08,0.36,True,physics_chained_synthetic
BGW-041,2,38.28,production,46.533,47333.92,3.58,113.8,39.4,0.324,63.3,0.36,0.18,True,physics_chained_synthetic
BGW-041,2,39.49,production,46.533,47333.92,3.58,113.8,39.4,0.324,64.1,0.18,0.67,True,physics_chained_synthetic
BGW-041,4,1.03,production,164.263,12.36,3.26,123.2,40.9,0.0,262.3,254.15,254.15,True,physics_chained_synthetic
BGW-041,4,2.51,production,156.803,18.23,3.26,123.2,40.9,0.0,602.0,254.15,229.85,True,physics_chained_synthetic
BGW-041,4,2.7,production,155.828,19.19,3.26,123.2,40.9,0.0,645.0,229.85,227.34,True,physics_chained_synthetic
BGW-041,4,4.05,production,148.052,29.26,3.26,123.2,40.9,0.0,971.0,227.34,241.58,True,physics_chained_synthetic
BGW-041,4,4.12,production,147.658,29.91,3.26,123.2,40.9,0.0,986.6,241.58,231.0,True,physics_chained_synthetic
BGW-041,4,4.42,production,145.862,33.05,3.26,123.2,40.9,0.0,1054.7,231.0,226.95,True,physics_chained_synthetic
BGW-041,4,9.5,production,104.686,422.78,3.26,123.2,40.9,0.0,1143.5,226.95,17.48,True,physics_chained_synthetic
BGW-041,4,10.23,production,99.184,620.24,3.26,123.2,40.9,0.0,1151.9,17.48,11.52,True,physics_chained_synthetic
BGW-041,4,10.79,production,95.07,832.28,3.26,123.2,40.9,0.0,1156.5,11.52,8.19,True,physics_chained_synthetic
BGW-041,4,10.91,production,94.175,888.06,3.26,123.2,40.9,0.0,1157.1,8.19,5.02,True,physics_chained_synthetic
BGW-041,4,11.78,production,87.933,1408.36,3.26,123.2,40.9,0.0,1160.9,5.02,4.37,True,physics_chained_synthetic
BGW-041,4,11.82,production,87.649,1438.8,3.26,123.2,40.9,0.0,1161.2,4.37,5.12,True,physics_chained_synthetic
BGW-041,4,12.65,production,82.033,2210.67,3.26,123.2,40.9,0.0,1163.4,5.12,2.68,True,physics_chained_synthetic
BGW-041,4,14.74,production,69.42,6105.33,3.26,123.2,40.9,0.0,1165.2,2.68,0.89,True,physics_chained_synthetic
BGW-041,4,14.88,production,68.686,6492.0,3.26,123.2,40.9,0.0,1165.4,0.89,1.3,True,physics_chained_synthetic
BGW-041,4,28.91,production,47.947,41359.08,3.26,123.2,40.9,0.0,1169.0,1.3,0.25,True,physics_chained_synthetic
BGW-041,4,33.36,production,47.94,41386.59,3.26,123.2,40.9,0.0,1171.1,0.25,0.48,True,physics_chained_synthetic
BGW-041,4,33.38,production,47.94,41386.6,3.26,123.2,40.9,0.0,1171.1,0.48,0.0,True,physics_chained_synthetic
BGW-041,4,36.29,production,47.94,41387.06,3.26,123.2,40.9,0.0,1172.3,0.0,0.41,True,physics_chained_synthetic
BGW-041,4,39.54,production,47.94,41387.08,3.26,123.2,40.9,0.0,1173.1,0.41,0.25,True,physics_chained_synthetic
BGW-041,5,2.21,production,147.782,29.7,6.81,143.4,52.0,0.111,622.2,281.45,281.45,True,physics_chained_synthetic
BGW-041,5,2.32,production,147.147,30.77,6.81,143.4,52.0,0.111,651.9,281.45,263.98,True,physics_chained_synthetic
BGW-041,5,2.95,production,143.499,37.74,6.81,143.4,52.0,0.111,786.6,263.98,216.34,True,physics_chained_synthetic
BGW-041,5,3.67,production,139.045,48.66,6.81,143.4,52.0,0.111,906.5,216.34,164.47,True,physics_chained_synthetic
BGW-041,5,4.71,production,132.373,71.95,6.81,143.4,52.0,0.111,1007.1,164.47,97.64,True,physics_chained_synthetic
BGW-041,5,8.66,production,101.858,514.11,6.81,143.4,52.0,0.111,1047.3,97.64,10.15,True,physics_chained_synthetic
BGW-041,5,10.24,production,90.511,1161.92,6.81,143.4,52.0,0.111,1055.5,10.15,5.24,True,physics_chained_synthetic
BGW-041,5,14.07,production,66.271,7961.27,6.81,143.4,52.0,0.111,1057.3,5.24,0.47,True,physics_chained_synthetic
BGW-041,5,14.55,production,64.097,9589.92,6.81,143.4,52.0,0.111,1057.6,0.47,0.73,True,physics_chained_synthetic
BGW-041,5,19.97,production,49.065,37202.17,6.81,143.4,52.0,0.111,1057.6,0.73,0.0,True,physics_chained_synthetic
BGW-041,5,21.26,production,47.93,41424.44,6.81,143.4,52.0,0.111,1058.6,0.0,0.73,True,physics_chained_synthetic
BGW-041,5,22.07,production,47.457,43332.63,6.81,143.4,52.0,0.111,1058.6,0.73,0.0,True,physics_chained_synthetic
BGW-041,5,22.56,production,47.236,44256.67,6.81,143.4,52.0,0.111,1058.7,0.0,0.32,True,physics_chained_synthetic
BGW-041,5,24.83,production,46.648,46817.41,6.81,143.4,52.0,0.111,1059.1,0.32,0.18,True,physics_chained_synthetic
BGW-041,5,27.66,production,46.446,47731.23,6.81,143.4,52.0,0.111,1059.4,0.18,0.11,True,physics_chained_synthetic
BGW-041,5,28.16,production,46.435,47782.93,6.81,143.4,52.0,0.111,1059.4,0.11,0.0,True,physics_chained_synthetic
BGW-041,5,31.83,production,46.41,47898.89,6.81,143.4,52.0,0.111,1059.4,0.0,0.0,True,physics_chained_synthetic
BGW-041,5,32.74,production,46.409,47902.19,6.81,143.4,52.0,0.111,1059.4,0.0,0.0,True,physics_chained_synthetic
BGW-041,5,33.47,production,46.409,47903.49,6.81,143.4,52.0,0.111,1059.6,0.0,0.22,True,physics_chained_synthetic
BGW-041,5,34.7,production,46.408,47904.4,6.81,143.4,52.0,0.111,1059.9,0.22,0.25,True,physics_chained_synthetic
BGW-041,5,3.02,production,123.092,126.72,4.87,129.4,47.8,0.085,184.1,60.93,60.93,True,physics_chained_synthetic
BGW-041,5,3.74,production,118.584,168.45,4.87,129.4,47.8,0.085,212.3,60.93,39.3,True,physics_chained_synthetic
BGW-041,5,4.37,production,114.572,218.22,4.87,129.4,47.8,0.085,233.9,39.3,34.26,True,physics_chained_synthetic
BGW-041,5,4.66,production,112.72,246.36,4.87,129.4,47.8,0.085,242.0,34.26,27.37,True,physics_chained_synthetic
BGW-041,5,5.11,production,109.866,297.68,4.87,129.4,47.8,0.085,251.2,27.37,20.62,True,physics_chained_synthetic
BGW-041,5,6.22,production,102.654,486.43,4.87,129.4,47.8,0.085,267.1,20.62,14.26,True,physics_chained_synthetic
BGW-041,5,16.19,production,51.538,29510.32,4.87,129.4,47.8,0.085,269.2,14.26,0.21,True,physics_chained_synthetic
BGW-041,5,20.81,production,47.69,42379.85,4.87,129.4,47.8,0.085,270.1,0.21,0.19,True,physics_chained_synthetic
BGW-041,5,21.06,production,47.62,42664.66,4.87,129.4,47.8,0.085,270.1,0.19,0.0,True,physics_chained_synthetic
BGW-041,5,24.75,production,47.134,44687.96,4.87,129.4,47.8,0.085,270.1,0.0,0.02,True,physics_chained_synthetic
BGW-041,5,25.78,production,47.102,44826.13,4.87,129.4,47.8,0.085,270.1,0.02,0.0,True,physics_chained_synthetic
BGW-041,5,26.56,production,47.088,44885.43,4.87,129.4,47.8,0.085,270.4,0.0,0.36,True,physics_chained_synthetic
BGW-041,5,28.22,production,47.074,44946.29,4.87,129.4,47.8,0.085,270.4,0.36,0.0,True,physics_chained_synthetic
BGW-041,5,28.84,production,47.072,44955.96,4.87,129.4,47.8,0.085,270.4,0.0,0.0,True,physics_chained_synthetic
BGW-041,5,29.55,production,47.07,44962.69,4.87,129.4,47.8,0.085,270.6,0.0,0.31,True,physics_chained_synthetic
BGW-041,5,32.43,production,47.068,44970.71,4.87,129.4,47.8,0.085,271.6,0.31,0.34,True,physics_chained_synthetic
BGW-041,5,33.31,production,47.068,44971.06,4.87,129.4,47.8,0.085,271.6,0.34,0.0,True,physics_chained_synthetic
BGW-041,5,35.14,production,47.068,44971.28,4.87,129.4,47.8,0.085,271.8,0.0,0.11,True,physics_chained_synthetic
BGW-041,5,36.64,production,47.068,44971.31,4.87,129.4,47.8,0.085,271.8,0.11,0.0,True,physics_chained_synthetic
BGW-041,5,37.51,production,47.068,44971.32,4.87,129.4,47.8,0.085,272.4,0.0,0.61,True,physics_chained_synthetic
BGW-042,1,4.89,production,96.044,775.87,5.97,99.0,55.2,0.12,49.5,10.11,10.11,True,physics_chained_synthetic
BGW-042,1,4.95,production,95.803,789.44,5.97,99.0,55.2,0.12,50.0,10.11,9.09,True,physics_chained_synthetic
BGW-042,1,5.26,production,94.544,864.6,5.97,99.0,55.2,0.12,52.8,9.09,8.91,True,physics_chained_synthetic
BGW-042,1,7.59,production,84.268,1860.41,5.97,99.0,55.2,0.12,59.3,8.91,2.8,True,physics_chained_synthetic
BGW-042,1,8.05,production,82.297,2165.83,5.97,99.0,55.2,0.12,60.9,2.8,3.52,True,physics_chained_synthetic
BGW-042,1,10.71,production,70.737,5472.03,5.97,99.0,55.2,0.12,65.0,3.52,1.54,True,physics_chained_synthetic
BGW-042,1,14.94,production,56.211,19229.96,5.97,99.0,55.2,0.12,65.0,1.54,0.0,True,physics_chained_synthetic
BGW-042,1,21.09,production,47.921,41459.65,5.97,99.0,55.2,0.12,66.5,0.0,0.23,True,physics_chained_synthetic
BGW-042,1,21.85,production,47.654,42525.63,5.97,99.0,55.2,0.12,66.5,0.23,0.0,True,physics_chained_synthetic
BGW-042,1,21.86,production,47.653,42532.16,5.97,99.0,55.2,0.12,66.5,0.0,0.61,True,physics_chained_synthetic
BGW-042,1,24.73,production,47.144,44647.72,5.97,99.0,55.2,0.12,66.5,0.61,0.0,True,physics_chained_synthetic
BGW-042,1,25.94,production,47.071,44959.0,5.97,99.0,55.2,0.12,66.5,0.0,0.0,True,physics_chained_synthetic
BGW-042,1,31.86,production,47.004,45249.01,5.97,99.0,55.2,0.12,66.6,0.0,0.02,True,physics_chained_synthetic
BGW-042,1,32.52,production,47.003,45250.23,5.97,99.0,55.2,0.12,66.7,0.02,0.26,True,physics_chained_synthetic
BGW-042,1,32.89,production,47.003,45250.66,5.97,99.0,55.2,0.12,66.7,0.26,0.0,True,physics_chained_synthetic
BGW-042,1,35.96,production,47.003,45251.68,5.97,99.0,55.2,0.12,67.9,0.0,0.37,True,physics_chained_synthetic
BGW-042,1,36.73,production,47.003,45251.71,5.97,99.0,55.2,0.12,68.2,0.37,0.46,True,physics_chained_synthetic
BGW-042,1,37.55,production,47.003,45251.72,5.97,99.0,55.2,0.12,68.2,0.46,0.0,True,physics_chained_synthetic
BGW-042,1,37.71,production,47.003,45251.72,5.97,99.0,55.2,0.12,68.3,0.0,0.48,True,physics_chained_synthetic
BGW-042,1,39.62,production,47.003,45251.73,5.97,99.0,55.2,0.12,68.3,0.48,0.0,True,physics_chained_synthetic
BGW-042,2,2.38,production,105.827,391.0,4.06,121.5,57.4,0.092,57.9,24.32,24.32,True,physics_chained_synthetic
BGW-042,2,6.99,production,82.037,2210.07,4.06,121.5,57.4,0.092,72.8,24.32,3.22,True,physics_chained_synthetic
BGW-042,2,9.0,production,72.763,4630.75,4.06,121.5,57.4,0.092,77.4,3.22,2.29,True,physics_chained_synthetic
BGW-042,2,9.29,production,71.588,5100.31,4.06,121.5,57.4,0.092,77.8,2.29,1.3,True,physics_chained_synthetic
BGW-042,2,12.5,production,59.293,14594.83,4.06,121.5,57.4,0.092,78.7,1.3,0.3,True,physics_chained_synthetic
BGW-042,2,13.08,production,57.652,16892.13,4.06,121.5,57.4,0.092,78.7,0.3,0.0,True,physics_chained_synthetic
BGW-042,2,13.82,production,55.739,20068.72,4.06,121.5,57.4,0.092,78.7,0.0,0.02,True,physics_chained_synthetic
BGW-042,2,17.03,production,49.891,34418.97,4.06,121.5,57.4,0.092,79.2,0.02,0.14,True,physics_chained_synthetic
BGW-042,2,17.17,production,49.737,34918.76,4.06,121.5,57.4,0.092,79.2,0.14,0.06,True,physics_chained_synthetic
BGW-042,2,19.63,production,47.799,41945.66,4.06,121.5,57.4,0.092,79.2,0.06,0.0,True,physics_chained_synthetic
BGW-042,2,19.64,production,47.792,41972.76,4.06,121.5,57.4,0.092,79.2,0.0,0.44,True,physics_chained_synthetic
BGW-042,2,22.22,production,46.985,45331.8,4.06,121.5,57.4,0.092,80.5,0.44,0.51,True,physics_chained_synthetic
BGW-042,2,23.46,production,46.829,46012.09,4.06,121.5,57.4,0.092,80.5,0.51,0.0,True,physics_chained_synthetic
BGW-042,2,25.67,production,46.71,46540.18,4.06,121.5,57.4,0.092,80.7,0.0,0.11,True,physics_chained_synthetic
BGW-042,2,27.13,production,46.685,46652.71,4.06,121.5,57.4,0.092,81.6,0.11,0.6,True,physics_chained_synthetic
BGW-042,2,27.41,production,46.682,46664.72,4.06,121.5,57.4,0.092,81.7,0.6,0.36,True,physics_chained_synthetic
BGW-042,2,31.38,production,46.671,46714.89,4.06,121.5,57.4,0.092,81.7,0.36,0.0,True,physics_chained_synthetic
BGW-042,2,34.65,production,46.67,46716.56,4.06,121.5,57.4,0.092,81.7,0.0,0.0,True,physics_chained_synthetic
BGW-042,2,35.13,production,46.67,46716.59,4.06,121.5,57.4,0.092,81.7,0.0,0.0,True,physics_chained_synthetic
BGW-042,2,37.95,production,46.67,46716.62,4.06,121.5,57.4,0.092,82.6,0.0,0.3,True,physics_chained_synthetic
BGW-043,2,2.53,production,123.115,126.54,4.32,78.5,51.0,0.019,160.8,63.5,63.5,True,physics_chained_synthetic
BGW-043,2,4.51,production,113.181,239.01,4.32,78.5,51.0,0.019,229.0,63.5,34.44,True,physics_chained_synthetic
BGW-043,2,7.46,production,96.444,753.87,4.32,78.5,51.0,0.019,257.1,34.44,9.53,True,physics_chained_synthetic
BGW-043,2,7.57,production,95.858,786.31,4.32,78.5,51.0,0.019,258.2,9.53,10.56,True,physics_chained_synthetic
BGW-043,2,10.87,production,76.984,3290.97,4.32,78.5,51.0,0.019,266.1,10.56,2.38,True,physics_chained_synthetic
BGW-043,2,11.77,production,72.612,4688.47,4.32,78.5,51.0,0.019,267.2,2.38,1.21,True,physics_chained_synthetic
BGW-043,2,12.77,production,68.136,6799.48,4.32,78.5,51.0,0.019,268.5,1.21,1.29,True,physics_chained_synthetic
BGW-043,2,16.09,production,56.298,19079.87,4.32,78.5,51.0,0.019,271.9,1.29,1.04,True,physics_chained_synthetic
BGW-043,2,16.79,production,54.647,22163.91,4.32,78.5,51.0,0.019,271.9,1.04,0.0,True,physics_chained_synthetic
BGW-043,2,19.61,production,50.181,33493.15,4.32,78.5,51.0,0.019,272.5,0.0,0.19,True,physics_chained_synthetic
BGW-043,2,21.95,production,48.551,39054.14,4.32,78.5,51.0,0.019,272.5,0.19,0.0,True,physics_chained_synthetic
BGW-043,2,23.99,production,47.96,41306.17,4.32,78.5,51.0,0.019,273.1,0.0,0.32,True,physics_chained_synthetic
BGW-043,2,31.34,production,47.645,42562.09,4.32,78.5,51.0,0.019,273.1,0.32,0.0,True,physics_chained_synthetic
BGW-043,2,32.76,production,47.644,42565.79,4.32,78.5,51.0,0.019,273.1,0.0,0.0,True,physics_chained_synthetic
BGW-043,2,33.82,production,47.644,42566.68,4.32,78.5,51.0,0.019,273.2,0.0,0.03,True,physics_chained_synthetic
BGW-043,2,34.45,production,47.644,42566.91,4.32,78.5,51.0,0.019,273.6,0.03,0.71,True,physics_chained_synthetic
BGW-043,2,34.59,production,47.644,42566.95,4.32,78.5,51.0,0.019,273.6,0.71,0.0,True,physics_chained_synthetic
BGW-043,2,35.33,production,47.644,42567.07,4.32,78.5,51.0,0.019,273.6,0.0,0.0,True,physics_chained_synthetic
BGW-043,2,35.55,production,47.644,42567.09,4.32,78.5,51.0,0.019,273.7,0.0,0.58,True,physics_chained_synthetic
BGW-043,2,38.55,production,47.644,42567.17,4.32,78.5,51.0,0.019,273.9,0.58,0.04,True,physics_chained_synthetic
BGW-043,1,1.83,production,137.604,52.89,5.67,106.3,42.3,0.272,229.7,125.51,125.51,True,physics_chained_synthetic
BGW-043,1,2.3,production,135.03,61.48,5.67,106.3,42.3,0.272,273.5,125.51,92.41,True,physics_chained_synthetic
BGW-043,1,4.17,production,123.763,121.53,5.67,106.3,42.3,0.272,359.3,92.41,45.87,True,physics_chained_synthetic
BGW-043,1,4.92,production,119.195,162.01,5.67,106.3,42.3,0.272,386.1,45.87,36.1,True,physics_chained_synthetic
BGW-043,1,5.2,production,117.456,181.07,5.67,106.3,42.3,0.272,394.1,36.1,28.55,True,physics_chained_synthetic
BGW-043,1,9.0,production,90.65,1149.99,5.67,106.3,42.3,0.272,408.8,28.55,3.86,True,physics_chained_synthetic
BGW-043,1,12.89,production,67.362,7258.03,5.67,106.3,42.3,0.272,410.6,3.86,0.45,True,physics_chained_synthetic
BGW-043,1,18.24,production,50.595,32222.66,5.67,106.3,42.3,0.272,411.0,0.45,0.07,True,physics_chained_synthetic
BGW-043,1,21.23,production,47.863,41688.21,5.67,106.3,42.3,0.272,412.8,0.07,0.6,True,physics_chained_synthetic
BGW-043,1,21.97,production,47.551,42947.84,5.67,106.3,42.3,0.272,413.0,0.6,0.28,True,physics_chained_synthetic
BGW-043,1,24.02,production,47.062,44999.0,5.67,106.3,42.3,0.272,413.0,0.28,0.0,True,physics_chained_synthetic
BGW-043,1,26.13,production,46.883,45772.67,5.67,106.3,42.3,0.272,413.0,0.0,0.0,True,physics_chained_synthetic
BGW-043,1,27.11,production,46.852,45912.66,5.67,106.3,42.3,0.272,413.2,0.0,0.22,True,physics_chained_synthetic
BGW-043,1,29.66,production,46.822,46042.23,5.67,106.3,42.3,0.272,413.2,0.22,0.0,True,physics_chained_synthetic
BGW-043,1,29.69,production,46.822,46042.75,5.67,106.3,42.3,0.272,413.2,0.0,0.0,True,physics_chained_synthetic
BGW-043,1,30.08,production,46.821,46048.53,5.67,106.3,42.3,0.272,413.2,0.0,0.0,True,physics_chained_synthetic
BGW-043,1,30.8,production,46.819,46055.51,5.67,106.3,42.3,0.272,413.2,0.0,0.0,True,physics_chained_synthetic
BGW-043,1,32.56,production,46.818,46062.16,5.67,106.3,42.3,0.272,413.6,0.0,0.26,True,physics_chained_synthetic
BGW-043,1,37.83,production,46.817,46063.82,5.67,106.3,42.3,0.272,415.1,0.26,0.27,True,physics_chained_synthetic
BGW-043,1,38.74,production,46.817,46063.83,5.67,106.3,42.3,0.272,415.1,0.27,0.0,True,physics_chained_synthetic
BGW-044,4,1.54,production,135.889,58.45,6.42,131.1,40.2,0.285,147.5,96.06,96.06,True,physics_chained_synthetic
BGW-044,4,3.79,production,124.233,118.04,6.42,131.1,40.2,0.285,244.8,96.06,43.25,True,physics_chained_synthetic
BGW-044,4,5.01,production,117.374,182.02,6.42,131.1,40.2,0.285,280.0,43.25,28.7,True,physics_chained_synthetic
BGW-044,4,6.67,production,107.196,356.27,6.42,131.1,40.2,0.285,304.4,28.7,14.68,True,physics_chained_synthetic
BGW-044,4,7.61,production,101.397,530.92,6.42,131.1,40.2,0.285,313.0,14.68,9.26,True,physics_chained_synthetic
BGW-044,4,8.49,production,95.858,786.29,6.42,131.1,40.2,0.285,318.4,9.26,6.16,True,physics_chained_synthetic
BGW-044,4,10.89,production,80.585,2475.03,6.42,131.1,40.2,0.285,320.5,6.16,0.86,True,physics_chained_synthetic
BGW-044,4,13.2,production,68.061,6842.0,6.42,131.1,40.2,0.285,321.4,0.86,0.36,True,physics_chained_synthetic
BGW-044,4,15.08,production,60.253,13407.05,6.42,131.1,40.2,0.285,321.4,0.36,0.04,True,physics_chained_synthetic
BGW-044,4,17.96,production,52.465,27079.05,6.42,131.1,40.2,0.285,321.7,0.04,0.09,True,physics_chained_synthetic
BGW-044,4,18.52,production,51.526,29542.96,6.42,131.1,40.2,0.285,321.7,0.09,0.0,True,physics_chained_synthetic
BGW-044,4,20.15,production,49.514,35660.82,6.42,131.1,40.2,0.285,322.1,0.0,0.25,True,physics_chained_synthetic
BGW-044,4,24.6,production,47.524,43055.12,6.42,131.1,40.2,0.285,322.1,0.25,0.0,True,physics_chained_synthetic
BGW-044,4,27.82,production,47.336,43834.44,6.42,131.1,40.2,0.285,322.1,0.0,0.0,True,physics_chained_synthetic
BGW-044,4,29.62,production,47.318,43911.93,6.42,131.1,40.2,0.285,322.4,0.0,0.19,True,physics_chained_synthetic
BGW-044,4,33.42,production,47.312,43937.1,6.42,131.1,40.2,0.285,323.4,0.19,0.26,True,physics_chained_synthetic
BGW-044,4,33.79,production,47.312,43937.34,6.42,131.1,40.2,0.285,323.4,0.26,0.01,True,physics_chained_synthetic
BGW-044,4,37.07,production,47.312,43937.87,6.42,131.1,40.2,0.285,323.4,0.01,0.0,True,physics_chained_synthetic
BGW-044,4,38.28,production,47.312,43937.88,6.42,131.1,40.2,0.285,323.7,0.0,0.2,True,physics_chained_synthetic
BGW-044,4,38.97,production,47.312,43937.88,6.42,131.1,40.2,0.285,323.7,0.2,0.0,True,physics_chained_synthetic
BGW-044,4,2.4,production,112.126,256.21,3.47,82.2,43.6,0.193,71.0,29.51,29.51,True,physics_chained_synthetic
BGW-044,4,4.22,production,102.541,490.25,3.47,82.2,43.6,0.193,98.1,29.51,14.95,True,physics_chained_synthetic
BGW-044,4,8.16,production,79.952,2600.99,3.47,82.2,43.6,0.193,109.0,14.95,2.78,True,physics_chained_synthetic
BGW-044,4,10.57,production,68.336,6685.73,3.47,82.2,43.6,0.193,110.7,2.78,0.69,True,physics_chained_synthetic
BGW-044,4,11.83,production,63.354,10225.55,3.47,82.2,43.6,0.193,111.3,0.69,0.47,True,physics_chained_synthetic
BGW-044,4,12.34,production,61.582,11930.09,3.47,82.2,43.6,0.193,111.6,0.47,0.58,True,physics_chained_synthetic
BGW-044,4,14.01,production,56.497,18739.56,3.47,82.2,43.6,0.193,111.6,0.58,0.0,True,physics_chained_synthetic
BGW-044,4,15.94,production,52.337,27401.42,3.47,82.2,43.6,0.193,111.6,0.0,0.0,True,physics_chained_synthetic
BGW-044,4,16.8,production,51.017,30976.03,3.47,82.2,43.6,0.193,111.8,0.0,0.2,True,physics_chained_synthetic
BGW-044,4,16.97,production,50.804,31597.05,3.47,82.2,43.6,0.193,111.8,0.2,0.11,True,physics_chained_synthetic
BGW-044,4,19.82,production,48.288,40041.27,3.47,82.2,43.6,0.193,111.8,0.11,0.0,True,physics_chained_synthetic
BGW-044,4,21.64,production,47.64,42584.7,3.47,82.2,43.6,0.193,112.0,0.0,0.1,True,physics_chained_synthetic
BGW-044,4,23.39,production,47.357,43749.94,3.47,82.2,43.6,0.193,112.3,0.1,0.21,True,physics_chained_synthetic
BGW-044,4,26.76,production,47.201,44402.65,3.47,82.2,43.6,0.193,112.3,0.21,0.0,True,physics_chained_synthetic
BGW-044,4,28.54,production,47.188,44460.2,3.47,82.2,43.6,0.193,112.8,0.0,0.25,True,physics_chained_synthetic
BGW-044,4,29.21,production,47.186,44468.5,3.47,82.2,43.6,0.193,112.8,0.25,0.0,True,physics_chained_synthetic
BGW-044,4,30.97,production,47.184,44477.56,3.47,82.2,43.6,0.193,114.1,0.0,0.75,True,physics_chained_synthetic
BGW-044,4,32.66,production,47.183,44479.52,3.47,82.2,43.6,0.193,114.4,0.75,0.17,True,physics_chained_synthetic
BGW-044,4,32.96,production,47.183,44479.64,3.47,82.2,43.6,0.193,114.4,0.17,0.06,True,physics_chained_synthetic
BGW-044,4,39.81,production,47.183,44480.0,3.47,82.2,43.6,0.193,116.2,0.06,0.26,True,physics_chained_synthetic
BGW-044,2,0.05,production,146.689,31.56,6.57,141.9,46.5,0.176,12.7,233.22,233.22,True,physics_chained_synthetic
BGW-044,2,0.34,production,145.564,33.6,6.57,141.9,46.5,0.176,78.0,233.22,231.11,True,physics_chained_synthetic
BGW-044,2,1.62,production,139.824,46.52,6.57,141.9,46.5,0.176,248.6,231.11,133.37,True,physics_chained_synthetic
BGW-044,2,3.56,production,129.404,85.99,6.57,141.9,46.5,0.176,423.9,133.37,90.06,True,physics_chained_synthetic
BGW-044,2,3.97,production,127.147,98.64,6.57,141.9,46.5,0.176,453.1,90.06,71.18,True,physics_chained_synthetic
BGW-044,2,7.21,production,104.982,414.26,6.57,141.9,46.5,0.176,508.9,71.18,17.24,True,physics_chained_synthetic
BGW-044,2,10.7,production,80.604,2471.27,6.57,141.9,46.5,0.176,516.2,17.24,2.1,True,physics_chained_synthetic
BGW-044,2,10.96,production,79.111,2779.11,6.57,141.9,46.5,0.176,516.9,2.1,2.39,True,physics_chained_synthetic
BGW-044,2,12.64,production,69.745,5941.97,6.57,141.9,46.5,0.176,518.3,2.39,0.88,True,physics_chained_synthetic
BGW-044,2,13.82,production,64.221,9487.64,6.57,141.9,46.5,0.176,518.9,0.88,0.5,True,physics_chained_synthetic
BGW-044,2,23.1,production,47.319,43908.78,6.57,141.9,46.5,0.176,519.1,0.5,0.02,True,physics_chained_synthetic
BGW-044,2,24.18,production,47.194,44432.85,6.57,141.9,46.5,0.176,519.1,0.02,0.0,True,physics_chained_synthetic
BGW-044,2,26.51,production,47.082,44912.8,6.57,141.9,46.5,0.176,519.9,0.0,0.34,True,physics_chained_synthetic
